dataset,setting,seed,method,d_ref,lr,weight_decay,epoch,train_loss,val_metric,selected_run
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,99,0.008628382347524166,0.7135761380195618,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,100,0.008536026813089848,0.7135761380195618,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,101,0.008445288985967636,0.7135761380195618,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,102,0.008356153964996338,0.7135761380195618,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,103,0.008268650621175766,0.7119205594062805,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,104,0.008182665333151817,0.7119205594062805,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,105,0.008098098449409008,0.7119205594062805,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,106,0.008014924824237823,0.7119205594062805,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,107,0.007933203130960464,0.7102649211883545,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,108,0.007852830924093723,0.7086092829704285,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,109,0.007773689925670624,0.7086092829704285,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,110,0.007695887703448534,0.7102649211883545,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,111,0.007619418203830719,0.7102649211883545,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,112,0.007544212508946657,0.7102649211883545,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,113,0.007470286916941404,0.7102649211883545,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,114,0.007397654000669718,0.7102649211883545,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,115,0.007326237391680479,0.7102649211883545,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,116,0.007256127428263426,0.7102649211883545,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,117,0.0071873716078698635,0.7102649211883545,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,118,0.007119483780115843,0.7086092829704285,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,119,0.007052301894873381,0.7069536447525024,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,120,0.006985978223383427,0.7069536447525024,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,121,0.006920847110450268,0.7069536447525024,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,122,0.006856683641672134,0.7069536447525024,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,123,0.006793319713324308,0.7069536447525024,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,124,0.0067308442667126656,0.7069536447525024,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,125,0.00666934996843338,0.7069536447525024,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,126,0.006608901545405388,0.7069536447525024,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,127,0.006549370475113392,0.7052980065345764,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,128,0.006490645464509726,0.7052980065345764,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,129,0.006432540714740753,0.7052980065345764,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,130,0.006375164724886417,0.7052980065345764,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,131,0.0063187675550580025,0.7036423683166504,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,132,0.006263223011046648,0.7019867300987244,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,133,0.006208369974046946,0.7019867300987244,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,134,0.006154279690235853,0.7019867300987244,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,135,0.006100913044065237,0.7019867300987244,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,136,0.006048170849680901,0.7019867300987244,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,137,0.005996293853968382,0.7019867300987244,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,138,0.005945137236267328,0.7019867300987244,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,139,0.005894570145756006,0.7019867300987244,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,140,0.00584467314183712,0.7019867300987244,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,141,0.0057954988442361355,0.7019867300987244,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,142,0.005746936891227961,0.7019867300987244,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,143,0.0056989481672644615,0.7019867300987244,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,144,0.005651550367474556,0.7003311514854431,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,145,0.005604858510196209,0.7003311514854431,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,146,0.005558662116527557,0.7003311514854431,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,147,0.005513063166290522,0.7003311514854431,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,148,0.005468099843710661,0.7003311514854431,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,149,0.005423606373369694,0.7003311514854431,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,150,0.005379563197493553,0.7019867300987244,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,151,0.0053362008184194565,0.7019867300987244,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,152,0.0052934191189706326,0.7019867300987244,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,153,0.0052509973756968975,0.7003311514854431,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,154,0.005209088325500488,0.6986755132675171,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,155,0.005167711991816759,0.6986755132675171,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,156,0.00512674218043685,0.6986755132675171,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,157,0.005086264107376337,0.6986755132675171,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,158,0.005046275444328785,0.6986755132675171,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,159,0.0050068264827132225,0.6986755132675171,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,160,0.004967780783772469,0.6970198750495911,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,161,0.004929236136376858,0.6970198750495911,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,162,0.0048911357298493385,0.6970198750495911,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,163,0.004853622987866402,0.6970198750495911,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,164,0.004816461354494095,0.6970198750495911,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,165,0.004779651761054993,0.6970198750495911,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,166,0.004743371158838272,0.6970198750495911,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,167,0.004707475658506155,0.6970198750495911,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,168,0.004672069102525711,0.6970198750495911,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,169,0.004636939615011215,0.6970198750495911,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,170,0.004602199885994196,0.6970198750495911,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,171,0.004567873198539019,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,172,0.004533811938017607,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,173,0.004500079434365034,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,174,0.004466919228434563,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,175,0.004434230737388134,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,176,0.004401786252856255,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,177,0.004369609523564577,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,178,0.00433786865323782,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,179,0.004306487273424864,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,180,0.004275422543287277,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,181,0.004244647920131683,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,182,0.004214142449200153,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,183,0.0041840458288788795,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,184,0.00415433757007122,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,185,0.0041248491033911705,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,186,0.004095626063644886,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,187,0.004066647496074438,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,188,0.004038091748952866,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,189,0.004009776283055544,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,190,0.003981706686317921,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,191,0.0039539337158203125,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,192,0.003926414065063,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,193,0.003899156581610441,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,194,0.0038721254095435143,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,195,0.0038454837631434202,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,196,0.0038191606290638447,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,197,0.0037930661346763372,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,198,0.00376714626327157,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0,199,0.0037414173129945993,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,0,1.1098928451538086,0.46357616782188416,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,1,1.0080901384353638,0.5066224932670593,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,2,0.9152395129203796,0.5380794405937195,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,3,0.8293238878250122,0.554635763168335,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,4,0.7493892312049866,0.559602677822113,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,5,0.6754536032676697,0.5844370722770691,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,6,0.6072097420692444,0.5943708419799805,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,7,0.5445056557655334,0.6059602499008179,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,8,0.4871499836444855,0.6092715263366699,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,9,0.43495193123817444,0.6142383813858032,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,10,0.3876390755176544,0.6092715263366699,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,11,0.3450377285480499,0.6175496578216553,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,12,0.30685847997665405,0.6175496578216553,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,13,0.2727735936641693,0.6225165724754333,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,14,0.24252115190029144,0.6241722106933594,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,15,0.215804785490036,0.6274834275245667,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,16,0.19232165813446045,0.6274834275245667,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,17,0.17175418138504028,0.6341059803962708,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,18,0.15378494560718536,0.637417197227478,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,19,0.13812194764614105,0.639072835445404,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,20,0.12447402626276016,0.6407284736633301,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,21,0.11257535964250565,0.6456953883171082,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,22,0.10216738283634186,0.6490066051483154,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,23,0.09302978962659836,0.6556291580200195,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,24,0.08498050272464752,0.6589403748512268,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,25,0.0778813287615776,0.6639072895050049,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,26,0.07161863893270493,0.6672185659408569,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,27,0.06610024720430374,0.6705297827720642,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,28,0.06122845411300659,0.6788079738616943,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,29,0.056908052414655685,0.6788079738616943,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,30,0.053056664764881134,0.6804635524749756,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,31,0.0496085025370121,0.6870861053466797,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,32,0.04652438312768936,0.6887417435646057,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,33,0.043755508959293365,0.690397322177887,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,34,0.041254427284002304,0.690397322177887,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,35,0.03899439051747322,0.695364236831665,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,36,0.03694916516542435,0.7003311514854431,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,37,0.03508942946791649,0.7003311514854431,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,38,0.03339601308107376,0.7003311514854431,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,39,0.03185194730758667,0.7036423683166504,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,40,0.030442871153354645,0.7036423683166504,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,41,0.029153021052479744,0.7036423683166504,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,42,0.02796853333711624,0.7036423683166504,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,43,0.026881081983447075,0.7036423683166504,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,44,0.025886699557304382,0.7052980065345764,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,45,0.024969160556793213,0.7052980065345764,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,46,0.024122456088662148,0.7069536447525024,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,47,0.023336509242653847,0.7069536447525024,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,48,0.022600525990128517,0.7069536447525024,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,49,0.02190684899687767,0.7086092829704285,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,50,0.02125544659793377,0.7086092829704285,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,51,0.02063892036676407,0.7102649211883545,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,52,0.020054105669260025,0.7102649211883545,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,53,0.019495995715260506,0.7102649211883545,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,54,0.018976112827658653,0.7119205594062805,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,55,0.01850113458931446,0.7119205594062805,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,56,0.018065402284264565,0.7119205594062805,False
ACM,hard,42,Reliability-Selected Project-and-Mean,128,0.001,0.0001,57,0.01765834353864193,0.7135761380195618,False
