job_id,suite,setting,dataset,method,best_val_mean,best_val_std,best_val_count,test_at_best_val_mean,test_at_best_val_std,test_at_best_val_count,macro_f1_at_best_val_mean,macro_f1_at_best_val_std,macro_f1_at_best_val_count,best_observed_test_mean,best_observed_test_std,best_observed_test_count,final_test_mean,final_test_std,final_test_count,train_comm_mean,train_comm_std,train_comm_count,inference_comm_mean,inference_comm_std,inference_comm_count,final_edges_mean,final_edges_std,final_edges_count,topology_update_comm_mean,topology_update_comm_std,topology_update_comm_count,topology_eval_count_mean,topology_eval_count_std,topology_eval_count_count,topology_update_time_mean,topology_update_time_std,topology_update_time_count,useful_useful_edges_mean,useful_useful_edges_std,useful_useful_edges_count,useful_noisy_edges_mean,useful_noisy_edges_std,useful_noisy_edges_count,noisy_noisy_edges_mean,noisy_noisy_edges_std,noisy_noisy_edges_count,param_dataset,param_graph_views,param_num_parties,param_view_setting,param_useful_parties,param_epochs,param_seeds,param_methods,param_adaptive_edge_budget,param_adaptive_min_edges,param_adaptive_min_gain,param_max_degree,param_pred_consensus_steps,param_pred_self_weight,param_vote_weighting,param_reliability_power,param_topology_degree_power,param_final_reliability_floor,param_topk_reliability_k,param_matched_edge_count,param_readout_mode,param_validation_evaluator,param_active_party_id,param_device,param_shuffle_party_positions,param_party_shuffle_seed_offset,param_cache_predictions,param_reuse_prediction_cache,param_cache_dir,param_skip_local_training_if_cache_exists,param_modality_setting,param_modalities,param_modality_dim,param_ignore_dataset_split
consensus/dblp_hard_noisy_self0p95,consensus,hard_noisy,DBLP,adaptive_graph_val,0.9145679473876953,0.010705923232568816,5,0.9022112965583802,0.011706276998971903,5,0.8949354449031048,0.0130199193467069,5,0.9066338777542114,0.012036806306909604,5,0.8987714767456054,0.010373379178611652,5,0.0,0.0,5,162280.0,0.0,5,5.0,0.0,5,729000.0,0.0,5,7671.8,45.778816061580294,5,11.033425260009244,0.18807528188950898,5,1.0,0.7071067811865476,5,2.6,1.3416407864998738,5,1.4,0.8944271909999159,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.95,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
consensus/dblp_hard_noisy_steps0,consensus,hard_noisy,DBLP,adaptive_graph_val,0.9133333802223206,0.01162724339820608,5,0.9046682834625244,0.01073095459166338,5,0.8977571459386535,0.011498758716874986,5,0.9083537817001343,0.010730942991423438,5,0.9002456903457642,0.012111794246421064,5,0.0,0.0,5,0.0,0.0,5,5.2,0.44721359549995787,5,729000.0,0.0,5,7732.6,56.4827407267034,5,4.405529959991691,0.08794568253424373,5,0.8,0.8366600265340756,5,3.0,1.4142135623730951,5,1.4,0.5477225575051661,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,0,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
consensus/dblp_hard_noisy_steps2,consensus,hard_noisy,DBLP,adaptive_graph_val,0.9123457193374633,0.011744628660529478,5,0.9014741897583007,0.013214228517331015,5,0.8935274012571579,0.014356897790517447,5,0.90589679479599,0.01224192538264174,5,0.8985257863998413,0.009217852471927456,5,0.0,0.0,5,337542.4,29029.528911093275,5,5.2,0.44721359549995804,5,729000.0,0.0,5,7706.2,154.39786267950726,5,17.365526460009278,0.6787153174943419,5,1.0,0.0,5,3.0,0.7071067811865476,5,1.2,0.8366600265340756,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,2,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
consensus/dblp_hard_noisy_uniform,consensus,hard_noisy,DBLP,adaptive_graph_val,0.6807407855987548,0.014778772929280416,5,0.6742014527320862,0.02045370783195412,5,0.5991962076873225,0.0318949848076684,5,0.685995078086853,0.025645965429105643,5,0.6570024490356445,0.020692138912891112,5,0.0,0.0,5,162280.0,0.0,5,5.0,0.0,5,729000.0,0.0,5,8241.6,133.72845620884135,5,11.291155320013058,0.20117274014039033,5,1.0,0.0,5,3.8,0.447213595499958,5,0.2,0.447213595499958,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,uniform,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
consensus/dblp_main_default,consensus,main,DBLP,adaptive_graph_val,0.930123507976532,0.010959186775233361,5,0.9149877071380615,0.013663456967354399,5,0.9085047489713516,0.015215552038933829,5,0.922113013267517,0.010939882366395738,5,0.917936098575592,0.011272794356582055,5,0.0,0.0,5,168771.2,14514.764455546634,5,5.2,0.44721359549995787,5,729000.0,0.0,5,7908.6,177.2351545264089,5,11.507548020011745,0.37800758622816183,5,2.4,0.5477225575051662,5,1.4,1.1401754250991378,5,1.4,0.5477225575051662,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,6,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
consensus/dblp_main_reliability,consensus,main,DBLP,adaptive_graph_val,0.9138272047042847,0.008703483253821958,5,0.9105650901794433,0.005853145380167625,5,0.9028210842095264,0.007888446290423734,5,0.9130221009254456,0.006916809911926225,5,0.9051596999168396,0.004202116088099438,5,0.0,0.0,5,168771.2,14514.764455546634,5,5.2,0.44721359549995787,5,729000.0,0.0,5,8264.4,147.74065114246648,5,12.228761259993188,0.3952536349425718,5,2.2,0.8366600265340756,5,2.8,0.8366600265340756,5,0.2,0.447213595499958,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,6,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
consensus/dblp_main_self0p70,consensus,main,DBLP,adaptive_graph_val,0.9311111569404602,0.009498961670231126,5,0.915724802017212,0.011110969825936984,5,0.9096328106921622,0.012908855247845952,5,0.9233415007591248,0.012516249460956178,5,0.9154790997505188,0.0077405291834006405,5,0.0,0.0,5,162280.0,0.0,5,5.0,0.0,5,729000.0,0.0,5,7924.4,182.8121987177003,5,11.430460500018672,0.41927020653878244,5,1.6,0.5477225575051662,5,2.2,1.0954451150103321,5,1.2,0.8366600265340756,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,6,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.7,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
consensus/dblp_main_self0p95,consensus,main,DBLP,adaptive_graph_val,0.9288889288902282,0.010240231753790957,5,0.915724802017212,0.012024270665883859,5,0.9095443119298496,0.012829497502973713,5,0.9240786075592041,0.011570096637772738,5,0.9125306963920593,0.009250541328905898,5,0.0,0.0,5,175262.4,17776.883326387673,5,5.4,0.5477225575051663,5,729000.0,0.0,5,7918.2,245.4418464728457,5,11.42566472000035,0.5581435253977026,5,2.8,1.3038404810405297,5,1.8,1.3038404810405297,5,0.8,0.4472135954999579,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,6,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.95,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
consensus/dblp_main_steps0,consensus,main,DBLP,adaptive_graph_val,0.9296296596527099,0.01083328324963938,5,0.9194103121757508,0.011770567691790421,5,0.9132045041960672,0.01365886017916293,5,0.92383291721344,0.010988049447010012,5,0.9154790997505188,0.00999550609133911,5,0.0,0.0,5,0.0,0.0,5,5.2,0.44721359549995787,5,729000.0,0.0,5,7890.4,203.60083496881833,5,4.6074647000059485,0.10424946917368853,5,2.6,1.140175425099138,5,1.6,0.8944271909999159,5,1.0,0.7071067811865476,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,6,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,0,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
consensus/dblp_main_steps2,consensus,main,DBLP,adaptive_graph_val,0.9308642387390137,0.010548146136011615,5,0.917936098575592,0.014494225063562943,5,0.9118126548591627,0.016320037986025097,5,0.92383291721344,0.013707553526233852,5,0.9147420048713684,0.00623999677310208,5,0.0,0.0,5,324560.0,0.0,5,5.0,0.0,5,729000.0,0.0,5,7962.0,170.53152201279394,5,18.93103746001143,0.8584901996255778,5,2.2,1.0954451150103321,5,1.4,0.894427190999916,5,1.4,0.5477225575051661,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,6,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,2,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
consensus/dblp_main_uniform,consensus,main,DBLP,adaptive_graph_val,0.8686420083045959,0.009861088830135416,5,0.8589680314064025,0.015329229532777494,5,0.8343636105876886,0.02265338812707602,5,0.8656019568443298,0.012576411309751541,5,0.8491400361061097,0.008573148334169821,5,0.0,0.0,5,188244.8,27154.63782118996,5,5.8,0.8366600265340757,5,729000.0,0.0,5,8471.8,141.56164734842577,5,11.714370279992,0.26884094148498816,5,1.4,0.8944271909999159,5,4.2,0.44721359549995787,5,0.2,0.447213595499958,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,6,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,2,1,0.85,uniform,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/acm_b10_g0p0,edge_budget,hard_noisy,ACM,adaptive_graph_val,0.8976821064949035,0.0275153320473616,5,0.8675452709197998,0.025244116509188667,5,0.8680294924457994,0.02518365670251568,5,0.8856672048568726,0.020062366010966785,5,0.8632619261741639,0.027982356446765777,5,0.0,0.0,5,98010.0,9941.164418718765,5,5.4,0.5477225575051662,5,407700.0,0.0,5,9224.2,185.85128463370924,5,13.173275400005513,0.5561606657399016,5,2.6,0.5477225575051661,5,2.6,0.5477225575051661,5,0.2,0.447213595499958,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,10,5,0.0,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/acm_b10_g0p001,edge_budget,hard_noisy,ACM,adaptive_graph_val,0.8973509788513183,0.027330410655984832,5,0.8698517084121704,0.027294965418458144,5,0.870386650737092,0.027296251656378407,5,0.8856672048568726,0.020062366010966785,5,0.866886305809021,0.028615349593306014,5,0.0,0.0,5,94380.0,8116.926758324236,5,5.2,0.4472135954999579,5,407700.0,0.0,5,9020.0,122.3887249708892,5,12.773366240001632,0.4219721302277784,5,2.6,0.5477225575051661,5,2.6,0.5477225575051661,5,0.0,0.0,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,10,5,0.001,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/acm_b10_g0p005,edge_budget,hard_noisy,ACM,adaptive_graph_val,0.8973509788513183,0.027330410655984832,5,0.8698517084121704,0.027294965418458144,5,0.870386650737092,0.027296251656378407,5,0.8856672048568726,0.020062366010966785,5,0.8665568113327027,0.02893603724810176,5,0.0,0.0,5,90750.0,0.0,5,5.0,0.0,5,407700.0,0.0,5,8857.6,66.27442945812518,5,12.510593079999671,0.35045005086290815,5,2.6,0.5477225575051661,5,2.4,0.5477225575051661,5,0.0,0.0,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,10,5,0.005,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/acm_b15_g0p0,edge_budget,hard_noisy,ACM,adaptive_graph_val,0.8976821064949035,0.0275153320473616,5,0.8675452709197998,0.025244116509188667,5,0.8680294924457994,0.02518365670251568,5,0.8856672048568726,0.020062366010966785,5,0.8632619261741639,0.027982356446765777,5,0.0,0.0,5,98010.0,9941.164418718765,5,5.4,0.5477225575051662,5,407700.0,0.0,5,9224.2,185.85128463370924,5,13.07260210000677,0.5246036251519466,5,2.6,0.5477225575051661,5,2.6,0.5477225575051661,5,0.2,0.447213595499958,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.0,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/acm_b15_g0p001,edge_budget,hard_noisy,ACM,adaptive_graph_val,0.8973509788513183,0.027330410655984832,5,0.8698517084121704,0.027294965418458144,5,0.870386650737092,0.027296251656378407,5,0.8856672048568726,0.020062366010966785,5,0.866886305809021,0.028615349593306014,5,0.0,0.0,5,94380.0,8116.926758324236,5,5.2,0.4472135954999579,5,407700.0,0.0,5,9020.0,122.3887249708892,5,13.011222959993756,0.7185018467159511,5,2.6,0.5477225575051661,5,2.6,0.5477225575051661,5,0.0,0.0,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/acm_b15_g0p005,edge_budget,hard_noisy,ACM,adaptive_graph_val,0.8973509788513183,0.027330410655984832,5,0.8698517084121704,0.027294965418458144,5,0.870386650737092,0.027296251656378407,5,0.8856672048568726,0.020062366010966785,5,0.8665568113327027,0.02893603724810176,5,0.0,0.0,5,90750.0,0.0,5,5.0,0.0,5,407700.0,0.0,5,8857.6,66.27442945812518,5,12.33501310000429,0.20372995167601254,5,2.6,0.5477225575051661,5,2.4,0.5477225575051661,5,0.0,0.0,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.005,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/acm_b20_g0p0,edge_budget,hard_noisy,ACM,adaptive_graph_val,0.8976821064949035,0.0275153320473616,5,0.8675452709197998,0.025244116509188667,5,0.8680294924457994,0.02518365670251568,5,0.8856672048568726,0.020062366010966785,5,0.8632619261741639,0.027982356446765777,5,0.0,0.0,5,98010.0,9941.164418718765,5,5.4,0.5477225575051662,5,407700.0,0.0,5,9224.2,185.85128463370924,5,13.198769440010073,0.4724918459491165,5,2.6,0.5477225575051661,5,2.6,0.5477225575051661,5,0.2,0.447213595499958,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,20,5,0.0,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/acm_b20_g0p001,edge_budget,hard_noisy,ACM,adaptive_graph_val,0.8973509788513183,0.027330410655984832,5,0.8698517084121704,0.027294965418458144,5,0.870386650737092,0.027296251656378407,5,0.8856672048568726,0.020062366010966785,5,0.866886305809021,0.028615349593306014,5,0.0,0.0,5,94380.0,8116.926758324236,5,5.2,0.4472135954999579,5,407700.0,0.0,5,9020.0,122.3887249708892,5,12.917355299991323,0.47580733144331955,5,2.6,0.5477225575051661,5,2.6,0.5477225575051661,5,0.0,0.0,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,20,5,0.001,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/acm_b20_g0p005,edge_budget,hard_noisy,ACM,adaptive_graph_val,0.8973509788513183,0.027330410655984832,5,0.8698517084121704,0.027294965418458144,5,0.870386650737092,0.027296251656378407,5,0.8856672048568726,0.020062366010966785,5,0.8665568113327027,0.02893603724810176,5,0.0,0.0,5,90750.0,0.0,5,5.0,0.0,5,407700.0,0.0,5,8857.6,66.27442945812518,5,12.46334113998455,0.22003853313774135,5,2.6,0.5477225575051661,5,2.4,0.5477225575051661,5,0.0,0.0,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,20,5,0.005,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/acm_b5_g0p0,edge_budget,hard_noisy,ACM,adaptive_graph_val,0.8973509788513183,0.027330410655984832,5,0.8698517084121704,0.027294965418458144,5,0.870386650737092,0.027296251656378407,5,0.8856672048568726,0.020062366010966785,5,0.8665568113327027,0.02893603724810176,5,0.0,0.0,5,90750.0,0.0,5,5.0,0.0,5,407700.0,0.0,5,7562.2,34.25930530527435,5,10.182552800001577,0.22342652071512728,5,2.6,0.5477225575051661,5,2.4,0.5477225575051661,5,0.0,0.0,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,5,5,0.0,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/acm_b5_g0p001,edge_budget,hard_noisy,ACM,adaptive_graph_val,0.8973509788513183,0.027330410655984832,5,0.8698517084121704,0.027294965418458144,5,0.870386650737092,0.027296251656378407,5,0.8856672048568726,0.020062366010966785,5,0.8665568113327027,0.02893603724810176,5,0.0,0.0,5,90750.0,0.0,5,5.0,0.0,5,407700.0,0.0,5,7562.2,34.25930530527435,5,10.27196189999231,0.2444099018321028,5,2.6,0.5477225575051661,5,2.4,0.5477225575051661,5,0.0,0.0,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,5,5,0.001,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/acm_b5_g0p005,edge_budget,hard_noisy,ACM,adaptive_graph_val,0.8973509788513183,0.027330410655984832,5,0.8698517084121704,0.027294965418458144,5,0.870386650737092,0.027296251656378407,5,0.8856672048568726,0.020062366010966785,5,0.8665568113327027,0.02893603724810176,5,0.0,0.0,5,90750.0,0.0,5,5.0,0.0,5,407700.0,0.0,5,7562.2,34.25930530527435,5,10.26836733998498,0.12710507173742103,5,2.6,0.5477225575051661,5,2.4,0.5477225575051661,5,0.0,0.0,5,ACM,"PAP,PSP,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,5,5,0.005,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/dblp_b10_g0p0,edge_budget,hard_noisy,DBLP,adaptive_graph_val,0.9150617718696594,0.011294790314078833,5,0.9027026772499085,0.011070151107433385,5,0.8954458483325292,0.012181098548704597,5,0.9088451862335205,0.011171937443098379,5,0.8982800841331482,0.010366093213577395,5,0.0,0.0,5,175262.4,29029.528911093268,5,5.4,0.8944271909999159,5,729000.0,0.0,5,9537.0,353.67287145044077,5,13.980147859992575,0.8183937584190848,5,1.2,0.4472135954999579,5,3.4,0.8944271909999159,5,0.8,0.4472135954999579,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,10,5,0.0,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/dblp_b10_g0p001,edge_budget,hard_noisy,DBLP,adaptive_graph_val,0.9143210411071777,0.012668609851662828,5,0.9024569749832153,0.011178684765357836,5,0.8951764860259622,0.012206004829815133,5,0.9083537817001343,0.011346197094876671,5,0.8985257744789124,0.01018989289981081,5,0.0,0.0,5,168771.2,14514.764455546638,5,5.2,0.44721359549995804,5,729000.0,0.0,5,9130.0,156.97929799817535,5,13.18031917999906,0.4755911626771512,5,1.2,0.4472135954999579,5,3.2,0.4472135954999579,5,0.8,0.4472135954999579,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,10,5,0.001,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/dblp_b10_g0p005,edge_budget,hard_noisy,DBLP,adaptive_graph_val,0.9140741229057312,0.01230238035716948,5,0.9009827733039856,0.010553675845720114,5,0.8934321801939831,0.011466849472862178,5,0.9083537817001343,0.011346197094876671,5,0.8982800841331482,0.010366093213577395,5,0.0,0.0,5,162280.0,0.0,5,5.0,0.0,5,729000.0,0.0,5,8866.4,51.945163393717536,5,12.685749800005578,0.47488148137157915,5,1.0,0.0,5,3.2,0.4472135954999579,5,0.8,0.4472135954999579,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,10,5,0.005,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/dblp_b15_g0p0,edge_budget,hard_noisy,DBLP,adaptive_graph_val,0.9150617718696594,0.011294790314078833,5,0.9027026772499085,0.011070151107433385,5,0.8954458483325292,0.012181098548704597,5,0.9088451862335205,0.011171937443098379,5,0.8982800841331482,0.010366093213577395,5,0.0,0.0,5,175262.4,29029.528911093268,5,5.4,0.8944271909999159,5,729000.0,0.0,5,9547.4,360.4737161014656,5,13.814933880016905,0.6932131124746342,5,1.2,0.4472135954999579,5,3.4,0.8944271909999159,5,0.8,0.4472135954999579,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.0,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
edge_budget/dblp_b15_g0p001,edge_budget,hard_noisy,DBLP,adaptive_graph_val,0.9143210411071777,0.012668609851662828,5,0.9024569749832153,0.011178684765357836,5,0.8951764860259622,0.012206004829815133,5,0.9083537817001343,0.011346197094876671,5,0.8985257744789124,0.01018989289981081,5,0.0,0.0,5,168771.2,14514.764455546638,5,5.2,0.44721359549995804,5,729000.0,0.0,5,9130.0,156.97929799817535,5,13.097947839990956,0.4481624105880471,5,1.2,0.4472135954999579,5,3.2,0.4472135954999579,5,0.8,0.4472135954999579,5,DBLP,"APA,APCPA,APTPA,KNN",15,hard,3,300,"42,43,44,45,46",adaptive_graph_val,15,5,0.001,3,1,0.85,topology_reliability,1.0,0.5,0.0,5,5,active_vote,all_parties,0,cuda,True,2026.0,True,True,C:\Users\Yin Kuan\OneDrive\桌面\Durham_CS\Research\TA-DVFG\results\core_cache_v2,True,,,,
